profile_link,education
https://www.whitecase.com/people/eckhard-hellbeck,"LLM American University, Washington College of Law Washington College of Law"
https://www.whitecase.com/people/eckhard-hellbeck,First State Exam Berlin
https://www.whitecase.com/people/eckhard-hellbeck,Freie Universitat Berlin
https://www.whitecase.com/people/eckhard-hellbeck,Hague Academy of International Law
https://www.whitecase.com/people/eckhard-hellbeck,Universitat des Saarlandes Saarbrucken
https://www.whitecase.com/people/douglas-jasinski,JD The Catholic University of America Columbus School of Law
https://www.whitecase.com/people/douglas-jasinski,BA The Catholic University of America
https://www.whitecase.com/people/anthony-kahn,JD University of Notre Dame magna cum laude
https://www.whitecase.com/people/anthony-kahn,MBA University of Notre Dame summa cum laude
https://www.whitecase.com/people/anthony-kahn,BA Economics Wake Forest University
https://www.whitecase.com/people/ting-ting-kao,JD The George Washington University Law School
https://www.whitecase.com/people/ting-ting-kao,MIA International Economic Policy Columbia University School of International and Public Affairs
https://www.whitecase.com/people/ting-ting-kao,BA Political Science and Economics Barnard College of Columbia University
https://www.whitecase.com/people/karen-katri,JD Northwestern University School of Law
https://www.whitecase.com/people/karen-katri,Harvard University
https://www.whitecase.com/people/nicolle-kownacki,JD Public Interest Law & Policy Program UCLA School of Law
https://www.whitecase.com/people/nicolle-kownacki,BSFS Georgetown University School of Foreign Service
https://www.whitecase.com/people/amy-kurland,Juris Doctor University of Wisconsin Madison
https://www.whitecase.com/people/amy-kurland,Bachelor of Science University of Illinois
https://www.whitecase.com/people/lucius-lau,JD Georgetown University Law Center
https://www.whitecase.com/people/lucius-lau,BA Stanford University Economics (with departmental honors)
https://www.whitecase.com/people/matthew-leddicotte,JD Georgetown University Law Center
https://www.whitecase.com/people/matthew-leddicotte,BBA George Washington University
https://www.whitecase.com/people/scott-lerner,BA Emory University
https://www.whitecase.com/people/scott-lerner,JD Georgetown University Law Center
https://www.whitecase.com/people/debra-kobrin-levy,JD Fordham University School of Law
https://www.whitecase.com/people/debra-kobrin-levy,MSW Fordham Graduate School of Social Service
https://www.whitecase.com/people/debra-kobrin-levy,BA University of Pennsylvania
https://www.whitecase.com/people/matthew-linder,JD Cornell Law School
https://www.whitecase.com/people/matthew-linder,BA Northwestern University
https://www.whitecase.com/people/dianne-lu,JD Northeastern University School of Law
https://www.whitecase.com/people/dianne-lu,BA Yale University
https://www.whitecase.com/people/cecily-maguire,LLM New York University School of Law
https://www.whitecase.com/people/cecily-maguire,JD University of Virginia School of Law
https://www.whitecase.com/people/cecily-maguire,BA Harvard University
https://www.whitecase.com/people/patti-marks,JD Boston University School of Law
https://www.whitecase.com/people/patti-marks,BA Cornell University
https://www.whitecase.com/people/katherine-mccullough,JD Georgetown University Law Center
https://www.whitecase.com/people/katherine-mccullough,BA McGill University
https://www.whitecase.com/people/michele-j-meises,JD Columbia University School of Law
https://www.whitecase.com/people/michele-j-meises,Columbia University Columbia College
https://www.whitecase.com/people/earle-miller,"JD University of Chicago Chicago, Ill."
https://www.whitecase.com/people/earle-miller,"AB, Linguistics Harvard University Cambridge, Mass."
https://www.whitecase.com/people/clyde-mitchell,"New York University, Graduate School of Business Administration Graduate School of Business Administration"
https://www.whitecase.com/people/clyde-mitchell,JD Fordham University School of Law
https://www.whitecase.com/people/clyde-mitchell,BA Rutgers University
https://www.whitecase.com/people/charles-moore,JD Howard University
https://www.whitecase.com/people/charles-moore,BA Howard University
https://www.whitecase.com/people/roger-noble,JD Cornell University Law School
https://www.whitecase.com/people/roger-noble,BS Clarkson University
https://www.whitecase.com/people/daniel-nussen,JD New York University School of Law
https://www.whitecase.com/people/daniel-nussen,BA Northwestern University
https://www.whitecase.com/people/terry-obrien,JD St. John's University School of Law
https://www.whitecase.com/people/terry-obrien,BS Accounting St. John's University
https://www.whitecase.com/people/louis-oneill,JD Harvard Law School
https://www.whitecase.com/people/louis-oneill,MA Stanford University
https://www.whitecase.com/people/louis-oneill,Moscow State University
https://www.whitecase.com/people/louis-oneill,BA Stanford University
https://www.whitecase.com/people/marten-olsson,LLM Georgetown University Law Center
https://www.whitecase.com/people/marten-olsson,Juris kandidat (LLM) University of Stockholm
https://www.whitecase.com/people/jeremy-ostrander,"JD University of California, Berkeley"
https://www.whitecase.com/people/jeremy-ostrander,BS/BA University of Arizona
https://www.whitecase.com/people/owen-pell,Hon. PhD (Doctor of Laws) State University of New York at Binghamton
https://www.whitecase.com/people/owen-pell,JD University of Virginia School of Law
https://www.whitecase.com/people/owen-pell,BA State University of New York at Binghamton Phi Beta Kappa
https://www.whitecase.com/people/suzanne-perry,Juris Doctor Yale Law School
https://www.whitecase.com/people/suzanne-perry,Bachelor of Arts Cornell University
https://www.whitecase.com/people/suzanne-perry,Master of Laws European University Institute
https://www.whitecase.com/people/suzanne-perry,"Latin American Private Equity Executive Program, Wharton/LAVCA Executive Education"
https://www.whitecase.com/people/paul-pittman,JD Washington and Lee University School of Law
https://www.whitecase.com/people/paul-pittman,BS Allegheny College
https://www.whitecase.com/people/ira-raphaelson,BA Northwestern University
https://www.whitecase.com/people/ira-raphaelson,JD Northwestern University
https://www.whitecase.com/people/nicole-rodger,JD Pepperdine University School of Law
https://www.whitecase.com/people/nicole-rodger,BA Pepperdine University
https://www.whitecase.com/people/michael-rodgers,LLM Taxation New York University School of Law
https://www.whitecase.com/people/michael-rodgers,JD Arizona State University
https://www.whitecase.com/people/michael-rodgers,BA Government Cornell University
https://www.whitecase.com/people/winthrop-rutherfurd,LLB University of Virginia School of Law
https://www.whitecase.com/people/winthrop-rutherfurd,BA Princeton University
https://www.whitecase.com/people/heidi-schmid,LLM Tax Georgetown University Law Center
https://www.whitecase.com/people/heidi-schmid,Certificate in Employee Benefits Georgetown University Law Center
https://www.whitecase.com/people/heidi-schmid,JD Benjamin N. Cardozo School of Law Yeshiva University
https://www.whitecase.com/people/heidi-schmid,BS History Oregon State University
https://www.whitecase.com/people/frank-schweitzer,LLM International Law Georgetown University Law Center
https://www.whitecase.com/people/frank-schweitzer,JD Capital University Law School
https://www.whitecase.com/people/frank-schweitzer,BA Fairfield University
https://www.whitecase.com/people/kerrick-seay,JD St. John's University School of Law
https://www.whitecase.com/people/kerrick-seay,Bachelor of Science University of Missouri Columbia
https://www.whitecase.com/people/reuben-sequeira,JD Georgetown University Law Center
https://www.whitecase.com/people/reuben-sequeira,MBA Katholieke Universiteit Leuven
https://www.whitecase.com/people/reuben-sequeira,"BS Engineering Physics, International Studies Westmont College"
https://www.whitecase.com/people/tami-stark,JD Fordham University School of Law
https://www.whitecase.com/people/tami-stark,BA James Madison University
https://www.whitecase.com/people/isaac-tendler,LLM Taxation Georgetown University Law Center
https://www.whitecase.com/people/isaac-tendler,JD Hofstra University School of Law
https://www.whitecase.com/people/isaac-tendler,BTL Ner Israel Rabbinical College
https://www.whitecase.com/people/amit-thakore,JD Harvard Law School
https://www.whitecase.com/people/amit-thakore,BS Biology Massachusetts Institute of Technology
https://www.whitecase.com/people/robert-tiedemann,JD New York University School of Law
https://www.whitecase.com/people/robert-tiedemann,BA Hofstra University
https://www.whitecase.com/people/jonathan-ulrich,JD University of Virginia
https://www.whitecase.com/people/jonathan-ulrich,Princeton University
https://www.whitecase.com/people/andrew-vinci,JD Vanderbilt University Law School
https://www.whitecase.com/people/andrew-vinci,BA Yale University
https://www.whitecase.com/people/duane-wall,LLM New York University
https://www.whitecase.com/people/duane-wall,JD University of Oklahoma College of Law
https://www.whitecase.com/people/duane-wall,BA Southern Nazarene University
https://www.whitecase.com/people/claire-watson,LLB University of Edinburgh
https://www.whitecase.com/people/claire-watson,Diploma in Legal Practice University of Edinburgh
https://www.whitecase.com/people/joshua-weedman,JD University of Michigan Law School
https://www.whitecase.com/people/joshua-weedman,BA Furman University
https://www.whitecase.com/people/nicholas-wilkins,JD Harvard Law School
https://www.whitecase.com/people/nicholas-wilkins,BA/MA Boston University
https://www.whitecase.com/people/kristina-zissis,"JD American University, Washington College of Law"
https://www.whitecase.com/people/kristina-zissis,MA Johns Hopkins University School of Advanced International Studies (SAIS)
https://www.whitecase.com/people/kristina-zissis,BA Johns Hopkins University
https://www.whitecase.com/people/nicolas-abbattista,JD Vanderbilt University Law School
https://www.whitecase.com/people/nicolas-abbattista,BA Philosophy University of Miami
https://www.whitecase.com/people/alexander-abedine,JD New York University School of Law
https://www.whitecase.com/people/alexander-abedine,MSc London School of Economics
https://www.whitecase.com/people/alexander-abedine,BA Emory University
