profile_link,bar_court
https://www.whitecase.com/people/alexander-liebers,New York State Bar
https://www.whitecase.com/people/bryant-lin,California State Bar
https://www.whitecase.com/people/alexandra-lippert,Texas State Bar
https://www.whitecase.com/people/zidong-liu,New York State Bar
https://www.whitecase.com/people/rosa-llamo,Florida State Bar
https://www.whitecase.com/people/carmen-lo,California State Bar
https://www.whitecase.com/people/carmen-lo,US District Court for the Northern District of California
https://www.whitecase.com/people/carmen-lo,US District Court for the Central District of California
https://www.whitecase.com/people/carmen-lo,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/victoria-loeb,New York State Bar
https://www.whitecase.com/people/laura-logsdon,New York State Bar
https://www.whitecase.com/people/laura-logsdon,US District Court for the Federal Circuit
https://www.whitecase.com/people/laura-logsdon,US District Court for the Southern District of New York
https://www.whitecase.com/people/remy-lotero,New York State Bar
https://www.whitecase.com/people/remy-lotero,Massachusetts State Bar
https://www.whitecase.com/people/regina-loureiro,District of Columbia Bar
https://www.whitecase.com/people/michael-lu,New York State Bar
https://www.whitecase.com/people/michael-lu,California State Bar
https://www.whitecase.com/people/ben-ludewig,New York State Bar
https://www.whitecase.com/people/stephen-ludovici,Florida State Bar
https://www.whitecase.com/people/stephen-ludovici,US District Court for the Southern District of Florida
https://www.whitecase.com/people/stephen-ludovici,US District Court for the Middle District of Florida
https://www.whitecase.com/people/hadrian-luo,New York State Bar
https://www.whitecase.com/people/hadrian-luo,US District Court for the Eastern District of New York
https://www.whitecase.com/people/hadrian-luo,US District Court for the Southern District of New York
https://www.whitecase.com/people/weiqian-luo,District of Columbia Bar
https://www.whitecase.com/people/weiqian-luo,New York State Bar
https://www.whitecase.com/people/weiqian-luo,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/stefan-lyman,Florida State Bar
https://www.whitecase.com/people/jessica-lynd,District of Columbia Bar
https://www.whitecase.com/people/jessica-lynd,New York State Bar
https://www.whitecase.com/people/narissa-lyngen,New York State Bar
https://www.whitecase.com/people/sean-lyons,District of Columbia Bar
https://www.whitecase.com/people/sean-lyons,Pennsylvania State Bar
https://www.whitecase.com/people/sean-lyons,US District Court for the District of Columbia
https://www.whitecase.com/people/dimitrios-lyratzakis,New York State Bar
https://www.whitecase.com/people/jaime-ma,New York State Bar
https://www.whitecase.com/people/drew-magee,New York State Bar
https://www.whitecase.com/people/michael-mahaffey,District of Columbia Bar
https://www.whitecase.com/people/samer-mahjoub,New York State Bar
https://www.whitecase.com/people/samer-mahjoub,Oklahoma State Bar
https://www.whitecase.com/people/hafsa-mansoor,New York State Bar
https://www.whitecase.com/people/hafsa-mansoor,New Jersey State Bar
https://www.whitecase.com/people/elizabeth-mapelli,New York State Bar
https://www.whitecase.com/people/lilian-marques,New York State Bar
https://www.whitecase.com/people/lilian-marques,Brazil
https://www.whitecase.com/people/jessica-marroquin,Florida State Bar
https://www.whitecase.com/people/jessica-marroquin,US District Court for the Southern District of Florida
https://www.whitecase.com/people/jessica-marroquin,District of Columbia Bar
https://www.whitecase.com/people/joan-martinez,New York State Bar
https://www.whitecase.com/people/gretel-martinez,New York State Bar
https://www.whitecase.com/people/gretel-martinez,Florida State Bar
https://www.whitecase.com/people/mariel-martinez-zarate,Authorized to practice law in Mexico
https://www.whitecase.com/people/elizabeth-massaro,Illinois State Bar
https://www.whitecase.com/people/andrew-maury,Florida State Bar
https://www.whitecase.com/people/andrew-maury,New York State Bar
https://www.whitecase.com/people/krista-mcdonald,Illinois State Bar
https://www.whitecase.com/people/krista-mcdonald,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/krista-mcdonald,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/krista-mcdonald,US District Court for the Central District of Illinois
https://www.whitecase.com/people/krista-mcdonald,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/thomas-mcelhinney,Georgia State Bar
https://www.whitecase.com/people/thomas-mcelhinney,District of Columbia Bar
https://www.whitecase.com/people/thomas-mcelhinney,US Department of Veterans Affairs
https://www.whitecase.com/people/nick-mcguire,New York State Bar
https://www.whitecase.com/people/nick-mcguire,District of Columbia Bar
https://www.whitecase.com/people/celia-mclaughlin,New York State Bar
https://www.whitecase.com/people/celia-mclaughlin,District of Columbia Bar
https://www.whitecase.com/people/erin-mcnamee,New York State Bar
https://www.whitecase.com/people/erin-mcnamee,District of Columbia Bar
https://www.whitecase.com/people/richard-mcnulty,Texas State Bar
https://www.whitecase.com/people/jessica-mendoza,Florida State Bar
https://www.whitecase.com/people/camille-mendoza-soto,Florida State Bar
https://www.whitecase.com/people/livy-mezei,New York State Bar
https://www.whitecase.com/people/livy-mezei,Illinois State Bar
https://www.whitecase.com/people/charles-miller,California State Bar
https://www.whitecase.com/people/christina-min,New York State Bar
https://www.whitecase.com/people/jahnavi-mitra,California State Bar
https://www.whitecase.com/people/jahnavi-mitra,Bar Council of India
https://www.whitecase.com/people/patrick-mock,New York State Bar
https://www.whitecase.com/people/anna-molinari,California State Bar
https://www.whitecase.com/people/carla-moore,New York State Bar
https://www.whitecase.com/people/sadi-moradi,Texas State Bar
https://www.whitecase.com/people/carlos-moran,Texas State Bar
https://www.whitecase.com/people/carlos-moran,Mexico
https://www.whitecase.com/people/shelby-morgan,Texas State Bar
https://www.whitecase.com/people/jack-moxon,Texas State Bar
https://www.whitecase.com/people/jack-moxon,"Solicitor, England and Wales"
https://www.whitecase.com/people/amara-mullins,California State Bar
https://www.whitecase.com/people/brian-munsie,New York State Bar
https://www.whitecase.com/people/alexandra-munson,New York
https://www.whitecase.com/people/erika-murdoch,New York State Bar
https://www.whitecase.com/people/sean-murray,New York State Bar
https://www.whitecase.com/people/sean-murray,US District Court for the Southern District of New York
https://www.whitecase.com/people/sean-murray,US District Court for the Eastern District of New York
https://www.whitecase.com/people/sean-murray,New Jersey State Bar
https://www.whitecase.com/people/sean-murray,US Department of Veterans Affairs
https://www.whitecase.com/people/luisa-muskus,Texas State Bar
https://www.whitecase.com/people/viviana-mendez,New York State Bar
https://www.whitecase.com/people/adam-nasser,New York State Bar
https://www.whitecase.com/people/felipe-nazar-pagani,New York State Bar
https://www.whitecase.com/people/felipe-nazar-pagani,Chile Bar
https://www.whitecase.com/people/kelly-newman,New York State Bar
https://www.whitecase.com/people/kelly-newman,Massachusetts State Bar
https://www.whitecase.com/people/matthew-nicholson,New York State Bar
https://www.whitecase.com/people/matthew-nicholson,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/constantin-nuernberger,New York State Bar
https://www.whitecase.com/people/iesha-nunes,Florida State Bar
https://www.whitecase.com/people/iesha-nunes,US District Court for the Southern District of Florida
https://www.whitecase.com/people/iesha-nunes,US District Court for the Middle District of Florida
https://www.whitecase.com/people/iesha-nunes,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/tripp-odom,New York State Bar
https://www.whitecase.com/people/glory-okon,California State Bar
https://www.whitecase.com/people/maria-orellana,New York State Bar
https://www.whitecase.com/people/maria-orellana,US District Court for the Southern District of New York
https://www.whitecase.com/people/mila-owen,New York State Bar
https://www.whitecase.com/people/tola-oyeyemi,New York State Bar
https://www.whitecase.com/people/rana-ozer,New York State Bar
https://www.whitecase.com/people/rana-ozer,Istanbul Bar
https://www.whitecase.com/people/caitlin-oconnell,New York State Bar
https://www.whitecase.com/people/caitlin-oconnell,US District Court for the Southern District of New York
https://www.whitecase.com/people/caitlin-oconnell,US District Court for the Eastern District of New York
https://www.whitecase.com/people/dorian-panchyson,New York State Bar
https://www.whitecase.com/people/carol-park,California State Bar
https://www.whitecase.com/people/daniel-park,New York State Bar
https://www.whitecase.com/people/amanda-parra-criste,Florida State Bar
https://www.whitecase.com/people/amanda-parra-criste,US District Court for the Southern District of Florida
https://www.whitecase.com/people/ricardo-machado-pasianotto,Brazil
https://www.whitecase.com/people/ricardo-machado-pasianotto,New York State Bar
https://www.whitecase.com/people/ketan-pastakia,New York State Bar
https://www.whitecase.com/people/ketan-pastakia,New Jersey State Bar
https://www.whitecase.com/people/ketan-pastakia,US District Court for the Southern District of New York
https://www.whitecase.com/people/ketan-pastakia,US District Court for the Eastern District of New York
https://www.whitecase.com/people/ketan-pastakia,US District Court for the District of New Jersey
https://www.whitecase.com/people/ketan-pastakia,US District Court for the Eastern District of Texas
https://www.whitecase.com/people/shiv-patel,New York State Bar
https://www.whitecase.com/people/shiv-patel,District of Columbia Bar
